,x,y,z,lat,lon,acc,MagX,MagY,MagZ,accMagnitude,magMagnitude,correctedModeOfTransport
463,5.565941955,4.465230245,2.0140717175,50.948619189,-0.018338215,6.0,-31.695569855,-16.574903655,-0.4528065625,7.414477450941865,35.770680918718334,9
464,0.89642453,5.0037765125,0.8850692875,50.885138409,-0.213288156,4.0,-9.3251069775,-27.74957995,-2.8316788400000004,5.159913174531926,29.41114096046199,0
466,-1.3268436225,2.47476394,7.19326052,50.938161094,0.937605869,6.0,58.452454985,-12.2307604975,-8.9771728925,7.721914753860205,60.38932545791926,9
471,1.37747973,-0.3712565674999999,-2.3459061025,50.8464339675,-0.132898034,5.0,6.8580223975,-0.2313591575,10.329006335,2.745643328478682,12.400579427302617,7
473,-4.75573293,1.584652265,-1.1699177425,50.822398273,-0.138920967,16.0,25.7454366625,-3.459978795,0.8445968524999999,5.1475067777199,25.990619577992014,15
474,3.7337798,3.5446362925,1.0929421975,50.831608136,-0.147924115,6.0,-14.7690652475,4.91389479,-7.4960082175,5.263086612252578,17.276046697347425,9
475,-0.8567906700000001,2.40519433,6.755920855,51.019956396,0.868260802,4.0,55.459718345,-19.842467115,-11.9540104175,7.222293030353112,60.10326301606498,9
477,-4.4364408675,1.5969950574999998,2.2862911625,51.181481682,-0.161007271,24.0,-20.0423898175,-54.999458875,-79.60746926,5.240183972364823,98.81288897771024,10
483,2.2153925175,0.631751855,-1.6335961975000002,50.789560981,-0.000882038,8.0,-13.1963526125,-16.203502457499997,-3.0559600525,2.8241301226001236,21.119566899113245,7
487,1.2067492825,-0.215115215,-0.908619915,50.81949637,-0.13280543,4.0,-4.3861303775,-17.130106395,3.749496905,1.5258140569785585,18.075879282431956,15
488,-2.8232703575,3.1507982325,2.0829526325,51.411603804,-0.073174312,48.0,16.53519668,-8.702026005,-17.6710008775,4.715620498163735,25.71774208305591,10
490,-1.3661060325,2.2042459725,7.1355586275,50.942845175,0.92962927,8.0,59.10323728,-15.0782679525,-10.093031175,7.592176428785427,61.82569125956371,9
491,6.5776337375,-2.317617935,1.789423985,50.824492539,-0.139663983,16.0,-50.50667989,14.5637074675,3.001909715,7.199906712966854,52.650144830255286,0
495,-3.948766615,0.0547499075,-1.5554623675,51.011597177,-0.103820463,24.0,5.91034221,3.044328865,8.3154136625,4.244433826650914,10.646416658015575,10
499,-0.1639922774999999,-1.1498112675,-2.241617765,50.885240485,0.0329375489999999,7.0,4.21458138,-3.5733430725,14.14148571,2.5246404936769093,15.18265770570359,8
503,1.08475063,4.05928697,-0.17408624,50.828226638,-0.141380673,8.0,21.7578390275,-13.41546129,-1.000953835,4.205330029029174,25.580853569611236,15
504,-1.161816455,1.691249585,0.1546469874999999,50.791466171,-0.00230066,8.0,12.075226115,-17.4054881825,3.0206764025,2.0576827560667037,21.398284756684248,0
510,1.291038945,-0.0237933274999999,5.736763925,51.117499762,0.857631292,6.0,-3.0197302775000003,-8.9037771525,5.99350999,5.880289789723092,11.149806300131901,9
512,-3.2981273525,1.1982279125000002,1.1695079425,51.600085986,0.092548138,16.0,35.5033794625,-16.8410936275,-13.3161369075,3.698802913264419,41.490142081797835,12
514,-1.7542143,2.62416671,-0.0434292024999999,50.827275879,-0.141932365,6.0,11.28085084,-17.544518104999998,2.323793055,3.156802944091775,20.987322968246037,7
515,4.3631642375,-3.0499321675,3.56252924,50.803504239,-0.061494814,6.0,-9.5201905975,21.225581485,-26.215062725,6.405536899870704,35.04837873660901,1
516,1.33000942,-5.310457307499999,1.623519345,50.869557991,-0.099749732,4.0,-5.027601705,32.08717266,-34.1375058025,5.710139835035401,47.11934560912844,1
517,0.899800655,5.0027672575,0.8842075675,50.885151184,-0.213255553,8.0,-9.3257248325,-27.7259392925,-2.7787654300000004,5.159374426602199,29.383981871384716,0
518,0.1528474149999999,0.817000525,-0.045547395,50.79154958,-0.002266455,8.0,-25.67280603,13.7856271975,-12.283875545,0.8324222217803557,31.623252285106684,0
520,-2.84411681,-3.586549855,0.15473316,50.87062338,0.011941323,4.0,12.8058354,15.755206692500002,-13.2035439475,4.579987187987395,24.21878467200313,0
523,2.007352685,-1.4685133575,-0.593040675,50.929502159,0.052391498,3.0,-24.350305025,12.97217506,1.482119505,2.556891379260583,27.629899725205803,7
529,-1.179539835,3.297724995,-3.831600385,50.840621733,-0.2361137125,5.0,18.57903166,-22.5081180725,-7.098290645,5.191094862871582,30.0363367718132,9
534,4.5579122475,-2.1750303425,3.3071120825,50.819154626,-0.118202121,6.0,-17.218152175,7.065952794999999,-13.9075129475,6.03674675408234,23.233841042916378,15
535,1.3649517525,0.8742457324999999,7.526893465,51.587459629,-0.165045634,12.0,12.187178415,-10.785067,-22.800989765,7.699449598569172,28.01303486195606,12
536,-2.0811711125,0.9694745175,1.2615910275,50.836522486,-0.324369816,4.0,46.23477433,-16.701738185,-7.733290547499999,2.6196881417937616,49.763502674534145,9
540,-7.4186423725,2.721975655,-0.3265137975,50.857937232,0.576743737,16.0,25.0027499275,7.611018035,-7.6205215025,7.908983333995779,27.223839689438762,7
541,2.71799783,0.90820099,-0.7036659799999999,50.872737258,0.001175616,6.0,-48.03141859749999,-51.2217933525,15.714191615,2.9508451422484114,71.95571627638361,7
543,-0.32408897,-0.5910339525,-1.4920476325,50.799420375,-0.006534298,4.0,6.154250815,-12.4363991225,6.92107303,1.6372418670227953,15.50613033979272,15
549,-1.0706004,7.1654583375000005,0.8286574925,51.5314751085,0.0168535615,18.0,6.4938205775,-8.58570713,-4.5013786875,7.292232281188307,11.668182493566617,12
552,-2.7203810975,1.2021971725,-0.3706666524999999,50.873033085,0.010280755,16.0,1.6212440975000002,4.12340968,28.726303735,2.997189537629853,29.065984691530257,7
559,-1.68719664,0.9582084025,0.784253245,50.800824681,-0.041921443,4.0,57.1172648675,4.532865215,-13.4104747375,2.092808877308657,58.845302664585155,9
560,3.61806362,-5.5047026275,1.73299139,50.837942959,-0.123885684,32.0,-3.740704675,35.7624078,-9.2552613175,6.811416485092293,37.12953736816929,1
563,5.668904142500001,-2.540849425,1.667479285,50.827616856566685,-0.1353736441117691,4.0,5.715667590000001,3.589114525,2.3037155675000003,6.432175148678759,7.131458791080843,15
565,-2.3618379325000003,-0.84870138,1.0695876025,50.92786718833333,0.052115762,7.333333333333333,15.2433792225,10.067955935,-10.877153635,2.7281110848408425,21.261157495052807,7
568,-1.4037183775,1.822695135,4.6595526325,51.5394011375,0.0524830114999999,11.0,1.58271426,-0.6903258925,17.301076495,5.196544387717821,17.3870291353211,12
570,-2.0267185225,1.1954345549999998,0.7288142550000001,50.815340693,-0.370673225,7.0,58.809745132500005,-8.2594768025,-22.0833671475,2.4632949403235975,63.35992569575761,9
571,-7.986250795,2.52116724,-0.632814525,50.850371857,0.538414582,6.0,26.904284267500003,-19.353781995,11.882413975,8.398627282820588,35.20796999728484,1
576,-1.282077395,0.4554665600000001,-3.9111668525,50.832164346,-0.129462233,4.0,2.4317468675,-13.9693060275,26.787782595,4.141062470205319,30.309077849293416,1
579,0.7236128075,0.3881140624999999,-1.40952165,50.797127449,-0.013087811,16.0,3.24215063,-18.02707376,9.579623585,1.6312569701021997,20.6701745780334,15
586,5.393976495,-4.1155104,0.1893053199999999,50.820424952,-0.131514716,4.0,-34.5556877725,6.7100449375,21.91417525,6.787359190826794,41.46506164690326,7
587,1.5931985574999998,4.537362529999999,-0.0442593299999999,50.828526278,-0.141849313,4.0,-3.587709225,-10.2305537025,7.675518025,4.8091474567287005,13.283428152965124,7
590,-4.1585543975000006,3.69307054,-3.5009980175,51.515424148,-0.226450329,12.0,12.67660752,11.5463366425,20.534695485,6.571859083160671,26.752345443712745,12
591,1.6379138425,-5.382428125000001,0.596581745,50.85733164334731,-0.1035580837143613,4.5,6.1575067825,38.117423695,-29.9312722975,5.65766772219007,48.854211080190126,1
595,2.6224073075,-4.8261056700000005,0.9505498725,50.851450319,-0.110130558,8.0,-7.735131225,27.089005285,-41.4508658175,5.574213943198209,50.11806799367986,1
602,1.845265455,0.25937835,-1.16205516,50.817944397,-0.112161164,16.0,-7.4469274225,-20.093860485,7.26048263,2.1960541711778663,22.625971034348087,15
603,0.382052135,1.9628989925,2.36349383,50.8376057185,-0.124882881,7.0,3.896984705,-1.90129121,0.5923218849999998,3.0959714748465696,4.376327601046014,15
604,-1.11731498,2.267736885,0.01372004,51.082558437,-0.160639498,8.0,-23.7477228,26.7003176225,11.1763892825,2.528084568130486,37.440258769431665,10
607,-0.9877927225,3.2114078225000005,2.1499686075,50.79144749,-0.00228154,6.0,-15.594825805,-5.617747104999999,-16.0815703875,3.9888895294647666,23.094903778802514,0
609,0.0639768875,1.8060351875,-1.1992392775,50.8214820355,-0.136639623,9.5,-0.0551536575,-12.549842895,-14.678323265,2.1688778170568,19.31203698440322,15
610,-4.93279947,4.0474422625,0.8755348275000001,51.514169792,0.008253447,32.0,20.342726935,-27.0655998175,-2.5390576225,6.440563695335126,33.95320376994498,12
611,-2.34090444,-0.8574172299999999,-4.05624802,50.840096757,-0.133817936,4.0,24.89902199,-16.6864389025,9.9720331925,4.761107634077023,31.588605307890546,1
613,-0.7531539625000001,-1.114786165,-0.3841774424999999,50.864684537,-0.173432755,4.0,-16.284261985,7.806795025,23.0359899375,1.3991359448712264,29.270805751791016,7
614,-2.7027378225,2.3273806675,0.82095081,51.49580556,-0.14420032,16.0,6.5490632075,-9.4212413625,7.73057755,3.6599798826037886,13.835167037765574,7
616,1.81540799,-1.8089747625,0.854393815,50.930105027,0.052075135,4.0,-18.046749585,14.851856295,-8.727715802499999,2.701496743034873,24.948663874449007,7
618,-1.362880455,2.6880336075000004,-4.2314967150000005,50.8395598,-0.264494308,6.0,15.789610285000002,-3.57400576,1.0894997975,5.195048821592177,16.22566855120132,9
619,0.5563019975,0.095497095,1.5756856575,51.00000372,0.394401437,4.0,13.9778214375,20.4902958,-15.4034268775,1.6737314297183812,29.197555953891438,9
623,4.1535616625,2.38375035,1.737681545,50.822356364,-0.133148468,4.0,-32.298092855,-13.7467919725,-2.3200448725,5.094494809806805,35.178455051576755,15
624,-7.0369621375,2.923530395,0.16673497,50.870320636,0.011851661,6.0,28.292535635,-7.2669576625,1.6841135025,7.621920141625621,29.259399936013985,0
628,-7.3989150375,3.074991755,-0.8371611875,50.854814865,0.581626701,4.0,28.3577789575,-14.1507152025,-6.2402411775,8.056075774179263,32.300882001859655,7
631,1.2278829,2.1982011275,0.87294565,50.857681138,-0.099689554,6.0,9.477692155,4.64249186,-21.592495075,2.664923773939623,24.033626917696253,9
632,2.176905815,-1.9074631375,0.5720737899999999,50.929648856,0.05208962,4.0,-25.255394895,13.438737305,-2.877107195,2.9503564139790166,28.75260644648953,7
636,5.548302254999999,-1.85575201,2.72374816,50.823441734,-0.14246896,6.0,-0.9508606575,-0.8746508725,-18.6394940575,6.453392710393541,18.684214964999843,15
638,0.7320483849999999,0.1179691724999999,-0.2786886875,50.833603931,-0.150453906,8.0,5.218960517499999,-8.268153795,2.5322599125,0.7921356879865441,10.100111698662113,7
640,-7.55322897,2.7755793225,0.22890586,50.852760896,0.568098231,4.0,17.982355085,2.7357586300000003,95.7313680075,8.05031094688144,97.44405723425128,1
642,-5.638467402500001,-1.1926644025,3.58731789,50.850357036,0.540221537,4.0,24.4935095725,17.037719454999998,-23.3061955325,6.788491192449162,37.86019870001421,0
645,-1.01223095,0.6414313675,7.4409566625,51.1143604005,0.8372162224999999,6.0,-6.5224962575,-8.344434925,-9.1763652775,7.536834995444305,14.0135017519808,9
646,4.5701376775,-6.725494189999999,-1.7519039925000002,50.827432803,-0.1216661474999999,4.0,-11.68079896,30.9635018675,9.13464174,8.317908276121244,34.33105288162254,7
647,-3.1320303975000003,5.6773955825,-0.5223886375,51.510044195,-0.103052962,12.0,54.7279737975,-49.85082273,-3.93702607,6.505023051430611,74.13336507345117,7
649,4.2764669625,7.0913676875,-2.3332960875,50.8342299265,-0.186495773,16.0,-14.6226372525,-17.46453834,33.8657683925,8.603483945043187,40.813256283491796,9
652,-8.3382424525,3.216189225,0.919356475,50.828951893,-0.129941368,4.0,31.9534084975,-10.0436597575,-3.5278768275,8.984173676849961,33.6799841277062,7
657,-4.3375958175,0.745583945,1.6971041925,51.033246193,-0.113045507,16.0,13.679069485,-88.47310116,-102.50250197,4.717074891840952,136.09323818967974,10
658,4.3235394975,-0.7346170125,4.2102165125,50.8120171708708,-0.092273095417765,4.0,-13.564492765,20.156220785,-29.1383055075,6.079356793578136,37.93823332937115,0
668,-5.0652096525,0.5800372475000001,0.7695093274999999,51.46354806,-0.169711098,32.0,2.0025963850000004,10.7307637275,5.9026141375,5.156058246119418,12.409695246574737,10
669,0.9581345875,2.4796047975,7.22880429,51.005546619,-0.104950442,32.0,11.91914781,-31.756916782500003,-48.49009184249999,7.702082400407776,59.176489038648974,10
670,2.247155235,1.0982903025,-0.9947826025,50.872539883,0.001943802,12.0,-18.7287428075,-19.975089002500003,13.526847297500002,2.6917541984717177,30.54088383817932,7
671,-1.611348245,2.6059566375000003,0.0136200225,51.00446365,-0.105500908,8.0,-20.08857618,29.2823205675,2.9764565275,3.0639253692294446,35.63515797941121,10
672,1.5712017975,4.0796640875,0.3454111549999999,50.828342873,-0.141520193,6.0,19.9080443275,-13.04894795,0.3149709975,4.385389722852791,23.80555561789685,15
675,2.18262929,-2.3384129425,0.8422364425,50.9343178275,0.05216969,9.0,-17.9211420525,16.4817677925,-8.759515215,3.3077799098931098,25.875569729642493,7
684,-1.2150591925,2.1332744475000003,7.0717722475,50.970492735,0.923266243,8.0,58.19248992,-17.480968869999998,-13.716501705,7.485799318051907,62.290389104150556,9
685,4.523185335,-6.722404807499999,-2.5661200500000003,50.824918033,-0.138651319,6.0,-14.6269196075,22.719481375,-6.543199110000001,8.499111958414842,27.801709763004588,7
691,-0.390497735,2.4417966425,-1.8007513975,50.832425892,-0.148798603,6.0,3.2340012225,-7.3054600225,7.638301380000001,3.059013716864082,11.053151497160759,15
695,0.7905368625,5.1043933775,0.2027498324999999,50.824189723,-0.143067096,12.0,8.224476435,-10.272255177500002,-6.5417429625,5.169225065502177,14.695429223025918,15
698,-5.3824496375,2.0273523725,1.02162783,51.517540733,-0.248288574,4.0,22.9254649025,1.0595029575,11.2238777225,5.841630351668596,25.547503178243122,12
699,-2.0337769125,3.9846860125,0.3841823399999999,50.830031239,-0.140968761,8.0,-17.0606787725,25.35647063,6.5985768125,4.490163384376904,31.265933201152777,10
700,-3.894247455,-0.681012865,-1.4588266675,50.973883095,-0.116972776,16.0,7.84738073,4.34251951,10.378937532499998,4.213919435499288,13.7171864578653,10
701,-3.9284817825,2.0627638150000003,-0.10481576,51.54353863078747,-0.0183177748307289,6.0,29.210640985,-13.717809985,-13.2300476975,4.438349920347888,34.87798760847954,10
702,1.7104382475,2.4396222825,0.249991805,50.862963447,-0.085703102,6.0,6.915817455,5.037093280000001,-20.93485749,2.9899584917434114,22.615682565620542,9
708,-1.1743151025,2.3384217475,7.13955485,51.109236468,0.879656758,4.0,54.0778718875,-17.969183655,-15.038772685,7.603977622619563,58.93617287353399,9
709,1.727534315,2.49294651,-0.1129189549999999,50.882157092,0.015358569,16.0,-2.8967190625,-16.243896475,9.9866235775,3.0351124858268417,19.28698536568759,7
713,-0.7866020399999999,4.14517054,-2.4185043925,50.852279447,-0.166149186,6.0,-1.52978889,-17.724987175,4.102849695,4.863162044550628,18.257842151296067,15
715,-2.0846265450000003,1.81929129,0.56875268,50.822836271,-0.135917518,6.0,61.447278525,0.3063921625,-17.2484517425,2.824706753097688,63.82296609998253,9
719,2.112390945,-2.4380436650000004,0.55947246,50.933823162,0.052482953,6.0,-8.922971315,14.65039764,-1.9195321575,3.274028382659973,17.2608856030653,7
720,-2.4235991975,3.5935152,-0.42716211,50.830049645,-0.140991505,8.0,-23.4927621125,29.035163315,8.1545645275,4.355416401559481,38.228883099515194,10
723,-3.0055716475,2.70489825,0.550579315,51.4335085,-0.106032062,12.0,24.34091506,-14.9105722625,-12.87644606,4.080817694190075,31.31466388594102,10
727,-4.94446371,-0.7498939575,-5.5685125425,51.494835325,-0.246235881,8.0,22.91467194,7.4042666775,15.5054819175,7.484543691032994,28.64132197792692,12
728,-4.49801454,0.6267581050000001,-2.100447085,50.823886233,-0.144849181,8.0,20.8666084425,8.11820339,2.0408433275,5.003682492037199,22.48300726463035,0
734,1.8326955975,3.02487911,0.39932378,50.912635011,-0.007771486,8.0,8.78869317,-2.713084015,-17.17750258,3.559231133894477,19.48508525500363,9
735,2.5097059325,-6.3775751525,1.64516348,50.837946942,-0.124764677,16.0,5.57854016,37.32440732,-37.6196290075,7.048308418999328,53.28665854384133,7
737,4.43129237,-0.4876400874999999,0.1149324675,50.92826534,0.052161692,3.0,-18.7389923275,1.9706538725,-8.92499419,4.459524009963716,20.849192584530385,7
744,3.5765825375,0.2846447749999999,2.5778211425,50.882254415,0.016651037,8.0,-17.60975279,-0.1905202025000001,-16.3137770325,4.4179324506158695,24.005812053304883,7
746,6.6517470025,-2.38210748,1.5662541175000002,50.824495804,-0.1397516415,11.0,-47.980537415,2.3167109175,8.682672535,7.2369417706739485,48.81483301679442,0
748,2.1128961925,2.27392844,0.031642835,50.874597294,0.012262363,16.0,2.3384149400000003,-17.368916575,8.13329013,3.1042039461879223,19.320917570335016,7
750,-0.2565955725000001,3.3835863125,1.68575655,50.791368584,-0.002351469,16.0,-18.8414783325,-7.366314205,-16.22934326,3.788967242908264,25.935602429320188,0
753,-2.874508195,0.483691475,-1.102669745,51.019870302,-0.106621466,16.0,-1.3879911775,-21.043354465000004,-14.7354332075,3.116510127153159,25.727072870055526,10
755,-7.4256842725,2.9420859100000003,0.3609174149999999,50.850832429,0.555949754,4.0,24.1940681675,21.532683025,87.35193905,7.995431057618136,93.16313985983767,1
756,-0.41633758,0.08412668,1.49455475,50.832825991,-0.139759052,6.0,3.8733404575,-10.1242766725,-3.5595479475,1.553740061772123,11.40938762737008,1
757,1.8574433875,-0.0593834974999999,5.5380326325,51.081126937,0.771826126,6.0,14.3751423575,-7.3813692975,-30.936545515,5.841526151287666,34.90271019428338,9
759,1.4608963574999998,4.0306045,-0.1391701475,50.829626133,-0.140245738,16.0,-0.477403845,-14.4685163875,1.31357139,4.289447415778889,14.53586429089111,7
760,-0.9982062125,3.0301367850000003,-3.44082351,50.834472422,-0.156568808,16.0,33.00002242,-18.7244271325,14.329117664999998,4.69227141216836,40.55772755244332,9
766,-2.905392455,2.1037372175,-1.916521235,50.865943811,-0.167731459,4.0,2.48893466,-11.2755485,14.64466121,4.066948394321164,18.64936705824839,8
